ID,LOCATION_TEXT,ADDRESS,STATUS,NAME,ROUTE_DIRECTION,SEQUENCE,IS_STAGE_POINT,STAGE_NUMBER,JOURNEY_PATTERN_ID,RTPI_DESTINATION,RTPI_ORGIN,RTPI_VIA,SEQUENCE_NUMBER,FARE
318,O'Connell Bridge,Westmoreland Street,ACTIVE,66X,O,220,Y,4,066X0002,Castletown,Belfield,Con Colbert Rd,26,0
312,Parliament Street,Wellington Quay,ACTIVE,66X,O,230,Y,5,066X0002,Castletown,Belfield,Con Colbert Rd,27,0
1444,Winetavern Street,Merchant's Quay,ACTIVE,66X,O,250,N,,066X0002,Castletown,Belfield,Con Colbert Rd,28,0
1445,Usher Street,Ushers Quay,ACTIVE,66X,O,260,N,,066X0002,Castletown,Belfield,Con Colbert Rd,29,0
1447,Guinness Store,Victoria Quay,ACTIVE,66X,O,270,N,,066X0002,Castletown,Belfield,Con Colbert Rd,30,0
2637,Heuston Station,St. John's Road,ACTIVE,66X,O,280,Y,6,066X0002,Castletown,Belfield,Con Colbert Rd,31,0
2721,South Circular Road,Con Colbert Rd,ACTIVE,66X,O,290,N,,066X0002,Castletown,Belfield,Con Colbert Rd,32,0
7012,Memorial Road,Con Colbert Rd,ACTIVE,66X,O,300,Y,7,066X0002,Castletown,Belfield,Con Colbert Rd,33,0
2201,Palmerstown Drive,Lucan Road,ACTIVE,66X,O,310,Y,9,066X0002,Castletown,Belfield,Con Colbert Rd,34,0
4401,Kennelsfort Rd,Lucan Road,ACTIVE,66X,O,330,N,,066X0002,Castletown,Belfield,Con Colbert Rd,35,0
2213,Liffey Valley,Lucan Road,ACTIVE,66X,O,340,Y,10,066X0002,Castletown,Belfield,Con Colbert Rd,36,0
2214,Clarion Hotel,Lucan Road,ACTIVE,66X,O,350,N,,066X0002,Castletown,Belfield,Con Colbert Rd,37,0
2215,St. Loman's Hospital,Lucan Road,ACTIVE,66X,O,360,N,,066X0002,Castletown,Belfield,Con Colbert Rd,38,0
7184,Esker Lane,Lucan Bypass,ACTIVE,66X,O,370,Y,11,066X0002,Castletown,Belfield,Con Colbert Rd,39,0
7050,Newcastle Road,Lucan Bypass,ACTIVE,66X,O,380,N,,066X0002,Castletown,Belfield,Con Colbert Rd,40,
7185,Footbridge,Lucan Bypass,ACTIVE,66X,O,390,N,,066X0002,Castletown,Belfield,Con Colbert Rd,41,
7186,Lucan Spa Hotel,Leixlip Rd,ACTIVE,66X,O,400,N,,066X0002,Castletown,Belfield,Con Colbert Rd,42,
7187,Kew Park,Leixlip Rd,ACTIVE,66X,O,410,Y,12,066X0002,Castletown,Belfield,Con Colbert Rd,43,0
3954,Springfield Hotel,Leixlip Rd,ACTIVE,66X,O,420,N,,066X0002,Castletown,Belfield,Con Colbert Rd,44,0
3955,Cooldrinagh Road,Leixlip Rd,ACTIVE,66X,O,430,N,,066X0002,Castletown,Belfield,Con Colbert Rd,45,
3956,Water Works,Leixlip Rd,ACTIVE,66X,O,440,N,,066X0002,Castletown,Belfield,Con Colbert Rd,46,
3957,Mill Lane,Leixlip,ACTIVE,66X,O,450,Y,13,066X0002,Castletown,Belfield,Con Colbert Rd,47,0
3958,Church of Ireland,Leixlip,ACTIVE,66X,O,460,N,,066X0002,Castletown,Belfield,Con Colbert Rd,48,
3959,Our Lady's Nativity,Station Road,ACTIVE,66X,O,470,N,,066X0002,Castletown,Belfield,Con Colbert Rd,49,0
7234,Leixlip,Scoil Ui Dhalaigh,ACTIVE,66X,O,480,N,,066X0002,Castletown,Belfield,Con Colbert Rd,50,0
4002,Highfield Park,Celbridge Rd,ACTIVE,66X,O,490,N,,066X0002,Castletown,Belfield,Con Colbert Rd,51,0
5112,Leixlip Park,Celbridge Rd,ACTIVE,66X,O,500,N,,066X0002,Castletown,Belfield,Con Colbert Rd,52,0
4003,Alensgrove,Celbridge Rd,ACTIVE,66X,O,510,Y,14,066X0002,Castletown,Belfield,Con Colbert Rd,53,0
4952,Campus,UCD,ACTIVE,66X,O,10,Y,1,066X0003,River Forest,Belfield,Con Colbert Road,0,0
768,UCD,Stillorgan Road,ACTIVE,66X,O,20,N,,066X0003,River Forest,Belfield,Con Colbert Road,1,0
769,Belfield Court,Stillorgan Road,ACTIVE,66X,O,30,N,,066X0003,River Forest,Belfield,Con Colbert Road,2,0
770,RTE,Stillorgan Road,ACTIVE,66X,O,40,N,,066X0003,River Forest,Belfield,Con Colbert Road,3,0
771,Teresian School,Stillorgan Road,ACTIVE,66X,O,50,N,,066X0003,River Forest,Belfield,Con Colbert Road,4,
772,Bus Garage,Stillorgan Road,ACTIVE,66X,O,60,N,,066X0003,River Forest,Belfield,Con Colbert Road,5,0
773,Eglington Road,Donnybrook Rd,ACTIVE,66X,O,70,N,,066X0003,River Forest,Belfield,Con Colbert Road,6,0
774,Garda Station,Donnybrook,ACTIVE,66X,O,80,N,,066X0003,River Forest,Belfield,Con Colbert Road,7,0
775,Mount Eden Road,Morehampton Road,ACTIVE,66X,O,90,N,,066X0003,River Forest,Belfield,Con Colbert Road,8,0
776,Morehampton Terrace,Morehampton Road,ACTIVE,66X,O,100,N,,066X0003,River Forest,Belfield,Con Colbert Road,9,0
777,Royal Hospital,Morehampton Road,ACTIVE,66X,O,110,N,,066X0003,River Forest,Belfield,Con Colbert Road,10,0
779,Morehampton Road,Waterloo Road,ACTIVE,66X,O,120,Y,2,066X0003,River Forest,Belfield,Con Colbert Road,11,0
780,Burlington Road,Waterloo Road,ACTIVE,66X,O,130,N,,066X0003,River Forest,Belfield,Con Colbert Road,12,0
781,St. Martins House,Waterloo Road,ACTIVE,66X,O,140,N,,066X0003,River Forest,Belfield,Con Colbert Road,13,0
782,Mespil Road,Baggot St,ACTIVE,66X,O,150,N,,066X0003,River Forest,Belfield,Con Colbert Road,14,0
783,Pembroke Row,Baggot St,ACTIVE,66X,O,160,N,,066X0003,River Forest,Belfield,Con Colbert Road,15,0
784,Fitzwilliam Street,Baggot St,ACTIVE,66X,O,170,N,,066X0003,River Forest,Belfield,Con Colbert Road,16,0
785,Baggot Street,Pembroke St,ACTIVE,66X,O,180,N,,066X0003,River Forest,Belfield,Con Colbert Road,17,0
786,Earlsfort Terrace,Leeson Street,ACTIVE,66X,O,185,N,,066X0003,River Forest,Belfield,Con Colbert Road,18,0
791,Stephens Court,St. Stephen's Green,ACTIVE,66X,O,190,N,,066X0003,River Forest,Belfield,Con Colbert Road,20,0
7585,Clare Street,Leinster Street South,ACTIVE,66X,O,200,N,,066X0003,River Forest,Belfield,Con Colbert Road,23,0
7587,Shaw Street,Pearse Street,ACTIVE,66X,O,210,N,,066X0003,River Forest,Belfield,Con Colbert Road,24,0
345,Garda Station,Pearse Street,ACTIVE,66X,O,215,N,,066X0003,River Forest,Belfield,Con Colbert Road,25,0
318,O'Connell Bridge,Westmoreland Street,ACTIVE,66X,O,220,Y,4,066X0003,River Forest,Belfield,Con Colbert Road,26,0
312,Parliament Street,Wellington Quay,ACTIVE,66X,O,230,Y,5,066X0003,River Forest,Belfield,Con Colbert Road,27,0
1444,Winetavern Street,Merchant's Quay,ACTIVE,66X,O,250,N,,066X0003,River Forest,Belfield,Con Colbert Road,28,0
1445,Usher Street,Ushers Quay,ACTIVE,66X,O,260,N,,066X0003,River Forest,Belfield,Con Colbert Road,29,0
1447,Guinness Store,Victoria Quay,ACTIVE,66X,O,270,N,,066X0003,River Forest,Belfield,Con Colbert Road,30,0
2637,Heuston Station,St. John's Road,ACTIVE,66X,O,280,Y,6,066X0003,River Forest,Belfield,Con Colbert Road,31,0
2721,South Circular Road,Con Colbert Rd,ACTIVE,66X,O,290,N,,066X0003,River Forest,Belfield,Con Colbert Road,32,0
7012,Memorial Road,Con Colbert Rd,ACTIVE,66X,O,300,Y,7,066X0003,River Forest,Belfield,Con Colbert Road,33,0
2201,Palmerstown Drive,Lucan Road,ACTIVE,66X,O,310,Y,9,066X0003,River Forest,Belfield,Con Colbert Road,34,0
4401,Kennelsfort Rd,Lucan Road,ACTIVE,66X,O,330,N,,066X0003,River Forest,Belfield,Con Colbert Road,35,0
2213,Liffey Valley,Lucan Road,ACTIVE,66X,O,340,Y,10,066X0003,River Forest,Belfield,Con Colbert Road,36,0
2214,Clarion Hotel,Lucan Road,ACTIVE,66X,O,350,N,,066X0003,River Forest,Belfield,Con Colbert Road,37,0
2215,St. Loman's Hospital,Lucan Road,ACTIVE,66X,O,360,N,,066X0003,River Forest,Belfield,Con Colbert Road,38,0
7184,Esker Lane,Lucan Bypass,ACTIVE,66X,O,370,Y,11,066X0003,River Forest,Belfield,Con Colbert Road,39,0
7050,Newcastle Road,Lucan Bypass,ACTIVE,66X,O,380,N,,066X0003,River Forest,Belfield,Con Colbert Road,40,
7185,Footbridge,Lucan Bypass,ACTIVE,66X,O,390,N,,066X0003,River Forest,Belfield,Con Colbert Road,41,
7186,Lucan Spa Hotel,Leixlip Rd,ACTIVE,66X,O,400,N,,066X0003,River Forest,Belfield,Con Colbert Road,42,
7187,Kew Park,Leixlip Rd,ACTIVE,66X,O,410,Y,12,066X0003,River Forest,Belfield,Con Colbert Road,43,0
3954,Springfield Hotel,Leixlip Rd,ACTIVE,66X,O,420,N,,066X0003,River Forest,Belfield,Con Colbert Road,44,0
3955,Cooldrinagh Road,Leixlip Rd,ACTIVE,66X,O,430,N,,066X0003,River Forest,Belfield,Con Colbert Road,45,
3956,Water Works,Leixlip Rd,ACTIVE,66X,O,440,N,,066X0003,River Forest,Belfield,Con Colbert Road,46,
3957,Mill Lane,Leixlip,ACTIVE,66X,O,450,Y,13,066X0003,River Forest,Belfield,Con Colbert Road,47,0
3993,Newtown Park,Captain's Hill,ACTIVE,66X,O,460,N,,066X0003,River Forest,Belfield,Con Colbert Road,48,0
3994,River Forest,Captain's Hill,ACTIVE,66X,O,470,Y,14,066X0003,River Forest,Belfield,Con Colbert Road,49,0
318,O'Connell Bridge,Westmoreland Street,ACTIVE,66X,O,220,Y,4,066X0004,Maynooth,Westmoreland Street,Easton Road,0,0
312,Parliament Street,Wellington Quay,ACTIVE,66X,O,230,Y,5,066X0004,Maynooth,Westmoreland Street,Easton Road,1,0
1444,Winetavern Street,Merchant's Quay,ACTIVE,66X,O,250,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,2,0
1445,Usher Street,Ushers Quay,ACTIVE,66X,O,260,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,3,0
1447,Guinness Store,Victoria Quay,ACTIVE,66X,O,270,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,4,0
2637,Heuston Station,St. John's Road,ACTIVE,66X,O,280,Y,6,066X0004,Maynooth,Westmoreland Street,Easton Road,5,0
2721,South Circular Road,Con Colbert Rd,ACTIVE,66X,O,290,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,6,0
7012,Memorial Road,Con Colbert Rd,ACTIVE,66X,O,300,Y,7,066X0004,Maynooth,Westmoreland Street,Easton Road,7,0
2201,Palmerstown Drive,Lucan Road,ACTIVE,66X,O,310,Y,9,066X0004,Maynooth,Westmoreland Street,Easton Road,8,0
4401,Kennelsfort Rd,Lucan Road,ACTIVE,66X,O,330,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,9,0
2213,Liffey Valley,Lucan Road,ACTIVE,66X,O,340,Y,10,066X0004,Maynooth,Westmoreland Street,Easton Road,10,0
2214,Clarion Hotel,Lucan Road,ACTIVE,66X,O,350,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,11,0
2215,St. Loman's Hospital,Lucan Road,ACTIVE,66X,O,360,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,12,0
7184,Esker Lane,Lucan Bypass,ACTIVE,66X,O,370,Y,11,066X0004,Maynooth,Westmoreland Street,Easton Road,13,0
7050,Newcastle Road,Lucan Bypass,ACTIVE,66X,O,380,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,14,
7185,Footbridge,Lucan Bypass,ACTIVE,66X,O,390,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,15,
7186,Lucan Spa Hotel,Leixlip Rd,ACTIVE,66X,O,400,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,16,
7187,Kew Park,Leixlip Rd,ACTIVE,66X,O,410,Y,12,066X0004,Maynooth,Westmoreland Street,Easton Road,17,0
3954,Springfield Hotel,Leixlip Rd,ACTIVE,66X,O,420,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,18,0
3955,Cooldrinagh Road,Leixlip Rd,ACTIVE,66X,O,430,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,19,
3956,Water Works,Leixlip Rd,ACTIVE,66X,O,440,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,20,
3957,Mill Lane,Leixlip,ACTIVE,66X,O,450,Y,13,066X0004,Maynooth,Westmoreland Street,Easton Road,21,0
3958,Church of Ireland,Leixlip,ACTIVE,66X,O,460,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,22,
3959,Our Lady's Nativity,Station Road,ACTIVE,66X,O,470,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,23,0
3960,The Old Hill,Station Road,ACTIVE,66X,O,480,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,24,0
6156,Leixlip GAA Club,Green Lane,ACTIVE,66X,O,490,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,25,
6165,Castletown,Green Lane,ACTIVE,66X,O,500,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,26,0
6157,Accommodation Road,Easton Road,ACTIVE,66X,O,510,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,27,
6158,Barnhall Drive,Easton Road,ACTIVE,66X,O,520,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,28,
3964,Intel Extrance 1,Maynooth Road,ACTIVE,66X,O,530,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,30,0
3965,Intel Extrance 2,Maynooth Road,ACTIVE,66X,O,540,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,31,0
3968,Carton Road,Maynooth Road,ACTIVE,66X,O,550,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,32,
3966,Leinster Park,Maynooth Road,ACTIVE,66X,O,560,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,33,
5113,Main Street,Maynooth,ACTIVE,66X,O,565,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,34,0
3918,Old Greenfield Road,Straffan Rd,ACTIVE,66X,O,580,N,,066X0004,Maynooth,Westmoreland Street,Easton Road,35,
5114,Kingsbury,Straffan Rd,ACTIVE,66X,O,590,Y,14,066X0004,Maynooth,Westmoreland Street,Easton Road,36,0
3980,Kingsbury,Straffan Rd,ACTIVE,66X,I,10,Y,86,066X1006,UCD,Maynooth,Louisa Bridge,0,0
6089,Old Greenfield Road,Straffan Rd,ACTIVE,66X,I,15,N,,066X1006,UCD,Maynooth,Louisa Bridge,1,0
3981,Convent Lane,Maynooth,ACTIVE,66X,I,20,N,,066X1006,UCD,Maynooth,Louisa Bridge,2,0
3982,Leinster Park,Maynooth Road,ACTIVE,66X,I,30,N,,066X1006,UCD,Maynooth,Louisa Bridge,3,0
3983,Carton House,Maynooth Road,ACTIVE,66X,I,40,N,,066X1006,UCD,Maynooth,Louisa Bridge,4,
3985,Intel Extrance 2,Maynooth Road,ACTIVE,66X,I,50,N,,066X1006,UCD,Maynooth,Louisa Bridge,5,0
3986,Intel Extrance 1,Maynooth Road,ACTIVE,66X,I,60,N,,066X1006,UCD,Maynooth,Louisa Bridge,6,0
3987,Leixlip Amenities,Station Road,ACTIVE,66X,I,70,N,,066X1006,UCD,Maynooth,Louisa Bridge,7,0
3989,Louisa Bridge Station,Station Road,ACTIVE,66X,I,80,N,,066X1006,UCD,Maynooth,Louisa Bridge,8,0
3990,Ryevale Lawns,Station Road,ACTIVE,66X,I,90,N,,066X1006,UCD,Maynooth,Louisa Bridge,9,0
3991,Ryevale Lawns,Station Road,ACTIVE,66X,I,100,N,,066X1006,UCD,Maynooth,Louisa Bridge,10,0
3998,Mill Lane,Leixlip,ACTIVE,66X,I,110,Y,87,066X1006,UCD,Maynooth,Louisa Bridge,11,0
3999,Cooldrinagh Lane,Leixlip Rd,ACTIVE,66X,I,120,N,,066X1006,UCD,Maynooth,Louisa Bridge,12,
4000,Cooldrinagh Terrace,Leixlip Rd,ACTIVE,66X,I,130,N,,066X1006,UCD,Maynooth,Louisa Bridge,13,0
4001,Golf Course,Leixlip Rd,ACTIVE,66X,I,140,Y,88,066X1006,UCD,Maynooth,Louisa Bridge,14,0
7193,Tandy's Lane,Lucan Bypass,ACTIVE,66X,I,150,N,,066X1006,UCD,Maynooth,Louisa Bridge,15,0
7049,Adamstown Road,Lucan Bypass,ACTIVE,66X,I,160,N,,066X1006,UCD,Maynooth,Louisa Bridge,16,0
2236,Ballyowen Lane,Lucan Road,ACTIVE,66X,I,170,Y,89,066X1006,UCD,Maynooth,Louisa Bridge,17,0
2239,Liffey Valley,Lucan Road,ACTIVE,66X,I,180,Y,90,066X1006,UCD,Maynooth,Louisa Bridge,18,0
2241,Kennelsfort Road,Lucan Road,ACTIVE,66X,I,190,Y,91,066X1006,UCD,Maynooth,Louisa Bridge,19,0
2242,The Oval,Lucan Road,ACTIVE,66X,I,200,Y,92,066X1006,UCD,Maynooth,Louisa Bridge,20,0
7435,Memorial Gardens,Con Colbert Rd,ACTIVE,66X,I,205,N,,066X1006,UCD,Maynooth,Louisa Bridge,22,0
2722,Memorial Park,Con Colbert Rd,ACTIVE,66X,I,210,Y,93,066X1006,UCD,Maynooth,Louisa Bridge,23,0
4413,Heuston Station,St. John's Road,ACTIVE,66X,I,220,Y,94,066X1006,UCD,Maynooth,Louisa Bridge,24,0
1476,Ellis Street,Wolfe Tone Quay,ACTIVE,66X,I,230,Y,95,066X1006,UCD,Maynooth,Louisa Bridge,25,0
7453,Ocean House,Arran Quay,ACTIVE,66X,I,240,N,,066X1006,UCD,Maynooth,Louisa Bridge,26,0
1478,Chancery Place,Inns Quay,ACTIVE,66X,I,250,N,,066X1006,UCD,Maynooth,Louisa Bridge,27,0
1479,Capel Street,Ormond Quay,ACTIVE,66X,I,260,N,,066X1006,UCD,Maynooth,Louisa Bridge,28,0
315,Liffey Street,Bachelors Walk,ACTIVE,66X,I,270,N,,066X1006,UCD,Maynooth,Louisa Bridge,29,0
4495,Townsend Street,Hawkins Street,ACTIVE,66X,I,280,N,,066X1006,UCD,Maynooth,Louisa Bridge,30,0
2809,Pearse Station,Westland Row,ACTIVE,66X,I,290,N,,066X1006,UCD,Maynooth,Louisa Bridge,31,0
2810,Clare Street,Merrion Square,ACTIVE,66X,I,300,N,,066X1006,UCD,Maynooth,Louisa Bridge,32,0
749,Pembroke Street,Baggot St,ACTIVE,66X,I,310,N,,066X1006,UCD,Maynooth,Louisa Bridge,33,0
750,Fitzwilliam Street,Baggot St,ACTIVE,66X,I,320,N,,066X1006,UCD,Maynooth,Louisa Bridge,34,0
751,Herbert Street,Baggot St,ACTIVE,66X,I,330,N,,066X1006,UCD,Maynooth,Louisa Bridge,35,0
752,Mespil Road,Baggot St,ACTIVE,66X,I,340,N,,066X1006,UCD,Maynooth,Louisa Bridge,36,0
753,Pembroke Lane,Waterloo Road,ACTIVE,66X,I,350,Y,98,066X1006,UCD,Maynooth,Louisa Bridge,37,0
754,Burlington Road,Waterloo Road,ACTIVE,66X,I,360,N,,066X1006,UCD,Maynooth,Louisa Bridge,38,
755,Wellington Lane,Waterloo Road,ACTIVE,66X,I,370,N,,066X1006,UCD,Maynooth,Louisa Bridge,39,0
756,Royal Hospital,Morehampton Road,ACTIVE,66X,I,380,N,,066X1006,UCD,Maynooth,Louisa Bridge,40,0
757,Brendan Road,Morehampton Road,ACTIVE,66X,I,390,N,,066X1006,UCD,Maynooth,Louisa Bridge,41,0
758,Victoria Avenue,Morehampton Road,ACTIVE,66X,I,400,N,,066X1006,UCD,Maynooth,Louisa Bridge,42,0
759,Rugby Ground,Donnybrook,ACTIVE,66X,I,410,N,,066X1006,UCD,Maynooth,Louisa Bridge,43,0
760,Bus Garage,Stillorgan Road,ACTIVE,66X,I,420,N,,066X1006,UCD,Maynooth,Louisa Bridge,44,0
761,Donnybrook Close,Stillorgan Road,ACTIVE,66X,I,430,N,,066X1006,UCD,Maynooth,Louisa Bridge,45,0
762,RTE,Stillorgan Road,ACTIVE,66X,I,440,N,,066X1006,UCD,Maynooth,Louisa Bridge,46,0
763,Belfield Court,Stillorgan Road,ACTIVE,66X,I,450,N,,066X1006,UCD,Maynooth,Louisa Bridge,47,0
4952,Campus,UCD,ACTIVE,66X,I,460,Y,99,066X1006,UCD,Maynooth,Louisa Bridge,49,0
3980,Kingsbury,Straffan Rd,ACTIVE,66X,I,10,Y,86,066X1007,UCD,Maynooth,Easton Road,0,0
6089,Old Greenfield Road,Straffan Rd,ACTIVE,66X,I,15,N,,066X1007,UCD,Maynooth,Easton Road,1,0
3981,Convent Lane,Maynooth,ACTIVE,66X,I,20,N,,066X1007,UCD,Maynooth,Easton Road,2,0
3982,Leinster Park,Maynooth Road,ACTIVE,66X,I,30,N,,066X1007,UCD,Maynooth,Easton Road,3,0
3983,Carton House,Maynooth Road,ACTIVE,66X,I,40,N,,066X1007,UCD,Maynooth,Easton Road,4,
3985,Intel Extrance 2,Maynooth Road,ACTIVE,66X,I,50,N,,066X1007,UCD,Maynooth,Easton Road,5,0
3986,Intel Extrance 1,Maynooth Road,ACTIVE,66X,I,60,N,,066X1007,UCD,Maynooth,Easton Road,6,0
7313,Beechpark,Easton Road,ACTIVE,66X,I,70,Y,86,066X1007,UCD,Maynooth,Easton Road,7,0
6164,Gleneaston,Easton Road,ACTIVE,66X,I,80,N,,066X1007,UCD,Maynooth,Easton Road,8,0
6159,Castletown,Easton Road,ACTIVE,66X,I,85,N,,066X1007,UCD,Maynooth,Easton Road,9,0
6160,Accommodation Road,Easton Road,ACTIVE,66X,I,90,N,,066X1007,UCD,Maynooth,Easton Road,10,0
6161,Cedar Park,Green Lane,ACTIVE,66X,I,95,N,,066X1007,UCD,Maynooth,Easton Road,11,0
3991,Ryevale Lawns,Station Road,ACTIVE,66X,I,100,N,,066X1007,UCD,Maynooth,Easton Road,12,0
3998,Mill Lane,Leixlip,ACTIVE,66X,I,110,Y,87,066X1007,UCD,Maynooth,Easton Road,13,0
3999,Cooldrinagh Lane,Leixlip Rd,ACTIVE,66X,I,120,N,,066X1007,UCD,Maynooth,Easton Road,14,
4000,Cooldrinagh Terrace,Leixlip Rd,ACTIVE,66X,I,130,N,,066X1007,UCD,Maynooth,Easton Road,15,0
4001,Golf Course,Leixlip Rd,ACTIVE,66X,I,140,Y,88,066X1007,UCD,Maynooth,Easton Road,16,0
7193,Tandy's Lane,Lucan Bypass,ACTIVE,66X,I,150,N,,066X1007,UCD,Maynooth,Easton Road,17,0
7049,Adamstown Road,Lucan Bypass,ACTIVE,66X,I,160,N,,066X1007,UCD,Maynooth,Easton Road,18,0
2236,Ballyowen Lane,Lucan Road,ACTIVE,66X,I,170,Y,89,066X1007,UCD,Maynooth,Easton Road,19,0
2239,Liffey Valley,Lucan Road,ACTIVE,66X,I,180,Y,90,066X1007,UCD,Maynooth,Easton Road,20,0
2241,Kennelsfort Road,Lucan Road,ACTIVE,66X,I,190,Y,91,066X1007,UCD,Maynooth,Easton Road,21,0
2242,The Oval,Lucan Road,ACTIVE,66X,I,200,Y,92,066X1007,UCD,Maynooth,Easton Road,22,0
7435,Memorial Gardens,Con Colbert Rd,ACTIVE,66X,I,205,N,,066X1007,UCD,Maynooth,Easton Road,24,0
2722,Memorial Park,Con Colbert Rd,ACTIVE,66X,I,210,Y,93,066X1007,UCD,Maynooth,Easton Road,25,0
4413,Heuston Station,St. John's Road,ACTIVE,66X,I,220,Y,94,066X1007,UCD,Maynooth,Easton Road,26,0
1476,Ellis Street,Wolfe Tone Quay,ACTIVE,66X,I,230,Y,95,066X1007,UCD,Maynooth,Easton Road,27,0
7453,Ocean House,Arran Quay,ACTIVE,66X,I,240,N,,066X1007,UCD,Maynooth,Easton Road,28,0
1478,Chancery Place,Inns Quay,ACTIVE,66X,I,250,N,,066X1007,UCD,Maynooth,Easton Road,29,0
1479,Capel Street,Ormond Quay,ACTIVE,66X,I,260,N,,066X1007,UCD,Maynooth,Easton Road,30,0
315,Liffey Street,Bachelors Walk,ACTIVE,66X,I,270,N,,066X1007,UCD,Maynooth,Easton Road,31,0
4495,Townsend Street,Hawkins Street,ACTIVE,66X,I,280,N,,066X1007,UCD,Maynooth,Easton Road,32,0
2809,Pearse Station,Westland Row,ACTIVE,66X,I,290,N,,066X1007,UCD,Maynooth,Easton Road,33,0
2810,Clare Street,Merrion Square,ACTIVE,66X,I,300,N,,066X1007,UCD,Maynooth,Easton Road,34,0
749,Pembroke Street,Baggot St,ACTIVE,66X,I,310,N,,066X1007,UCD,Maynooth,Easton Road,35,0
750,Fitzwilliam Street,Baggot St,ACTIVE,66X,I,320,N,,066X1007,UCD,Maynooth,Easton Road,36,0
751,Herbert Street,Baggot St,ACTIVE,66X,I,330,N,,066X1007,UCD,Maynooth,Easton Road,37,0
752,Mespil Road,Baggot St,ACTIVE,66X,I,340,N,,066X1007,UCD,Maynooth,Easton Road,38,0
753,Pembroke Lane,Waterloo Road,ACTIVE,66X,I,350,Y,98,066X1007,UCD,Maynooth,Easton Road,39,0
754,Burlington Road,Waterloo Road,ACTIVE,66X,I,360,N,,066X1007,UCD,Maynooth,Easton Road,40,
755,Wellington Lane,Waterloo Road,ACTIVE,66X,I,370,N,,066X1007,UCD,Maynooth,Easton Road,41,0
756,Royal Hospital,Morehampton Road,ACTIVE,66X,I,380,N,,066X1007,UCD,Maynooth,Easton Road,42,0
757,Brendan Road,Morehampton Road,ACTIVE,66X,I,390,N,,066X1007,UCD,Maynooth,Easton Road,43,0
758,Victoria Avenue,Morehampton Road,ACTIVE,66X,I,400,N,,066X1007,UCD,Maynooth,Easton Road,44,0
759,Rugby Ground,Donnybrook,ACTIVE,66X,I,410,N,,066X1007,UCD,Maynooth,Easton Road,45,0
760,Bus Garage,Stillorgan Road,ACTIVE,66X,I,420,N,,066X1007,UCD,Maynooth,Easton Road,46,0
761,Donnybrook Close,Stillorgan Road,ACTIVE,66X,I,430,N,,066X1007,UCD,Maynooth,Easton Road,47,0
762,RTE,Stillorgan Road,ACTIVE,66X,I,440,N,,066X1007,UCD,Maynooth,Easton Road,48,0
763,Belfield Court,Stillorgan Road,ACTIVE,66X,I,450,N,,066X1007,UCD,Maynooth,Easton Road,49,0
4952,Campus,UCD,ACTIVE,66X,I,460,Y,99,066X1007,UCD,Maynooth,Easton Road,51,0
7313,Beechpark,Easton Road,ACTIVE,66X,I,70,Y,86,066X1008,UCD,Easton Road,Lucan bypass,0,0
6164,Gleneaston,Easton Road,ACTIVE,66X,I,80,N,,066X1008,UCD,Easton Road,Lucan bypass,1,0
6159,Castletown,Easton Road,ACTIVE,66X,I,85,N,,066X1008,UCD,Easton Road,Lucan bypass,2,0
6160,Accommodation Road,Easton Road,ACTIVE,66X,I,90,N,,066X1008,UCD,Easton Road,Lucan bypass,3,0
6161,Cedar Park,Green Lane,ACTIVE,66X,I,95,N,,066X1008,UCD,Easton Road,Lucan bypass,4,0
3991,Ryevale Lawns,Station Road,ACTIVE,66X,I,100,N,,066X1008,UCD,Easton Road,Lucan bypass,5,0
3998,Mill Lane,Leixlip,ACTIVE,66X,I,110,Y,87,066X1008,UCD,Easton Road,Lucan bypass,6,0
3999,Cooldrinagh Lane,Leixlip Rd,ACTIVE,66X,I,120,N,,066X1008,UCD,Easton Road,Lucan bypass,7,
4000,Cooldrinagh Terrace,Leixlip Rd,ACTIVE,66X,I,130,N,,066X1008,UCD,Easton Road,Lucan bypass,8,0
